,X,Y
0,1.04525549320104,0.33221400729071443
1,0.8019438960289188,-0.4115466402245813
2,-0.7493564159514572,0.7751082810251598
3,0.975674002559519,0.1917680782891939
4,-0.5121876556261542,0.9299971815686906
5,0.07206140150637594,0.8804925695806641
6,1.3340697817157898,-0.4965490009716492
7,0.19286195197062647,-0.12427978977483885
8,-0.2664671416708205,0.985312207089496
9,1.6719141505769823,-0.20790327997135552
10,0.3282079230157861,0.9590196235211458
11,-0.13364063138857316,0.9088486473746177
12,0.037116643209383834,0.403655000907356
13,1.058678489042204,0.31981665442906493
14,0.6458551680318017,-0.43129129363290686
15,1.165984257689665,-0.47677240547707844
16,-0.43771726831290336,0.8842496105773173
17,0.1522048190046268,1.0451268342736406
18,1.638685604945719,-0.3080852645280554
19,0.39347985541639585,-0.3399169477991994
20,-0.8814746323972054,0.44472778382250544
21,1.2624263989392441,-0.43856503725520235
22,0.6729101852109836,0.7666862191232898
23,1.2907269488550133,-0.4704646331538417
24,0.02978936135585173,0.3537190751158986
25,-0.9988749841436831,0.02161605943372094
26,0.6224560038663061,-0.3882170905940566
27,-0.31641321582231174,0.8046316568248343
28,-1.06817069324949,0.06196235999243334
29,0.8928739721206044,0.4144196436900177
30,-0.7299536657108388,0.5668046200631415
31,-0.42703535771693774,0.8916035791183089
32,1.9043863523414943,0.20763787508359077
33,0.08571181423313234,0.3043227162506127
34,0.00011480430128178731,1.0879881499946529
35,1.0141481151546292,0.005058701376599931
36,-0.9745877559090218,0.0594380363857242
37,0.39086922454407896,0.9609501672201687
38,-0.951749065588458,0.2963172075924824
39,1.427897286521415,-0.39615844256005783
40,1.7900995715918158,-0.13553872061294175
41,0.0770205917345295,0.41305156699378187
42,0.08548508455770631,-0.10712263624335674
43,-0.6646112332920027,0.6752694154883876
44,0.8511904874934768,0.20263315082515723
45,-0.2503787050626754,0.9508618325314977
46,0.3045062583060145,-0.2747706748537991
47,1.0939053596716861,-0.5200283608225632
48,-0.30164182428743064,0.9884385338092647
49,-0.7314229358951756,0.6849665039317813
50,-0.8166575699969763,0.42683890837543464
51,-0.18026182105110572,1.000271116754087
52,0.9950720418095869,-0.5858554950422072
53,-0.9950253919133079,0.12211663590933516
54,0.7441190924948569,-0.5014650152543225
55,-0.44272439548718423,1.0063973306653127
56,0.6225600295110884,0.7333435183691841
57,0.694938177870901,0.7027426094677662
58,1.9098038800374615,0.19282176765577386
59,1.2337604793207013,-0.4887889810302963
60,0.8397785314629824,0.5105179370835399
61,1.9559962307027778,0.46119364607330876
62,1.039246752039628,0.19032974431153113
63,0.35328887060307873,0.9506200850525838
64,-0.709093981229639,0.7192264892529687
65,0.8654914742754505,0.4767921954893042
66,0.6580376749348388,-0.4936359432745216
67,0.5335164033890797,0.744368301173216
68,-0.14909221849300125,0.9434125308141285
69,0.2246761136387993,0.914987621351756
70,0.5302651123632245,-0.45265162923479363
71,0.7766903157348841,-0.4282641054486347
72,0.8102251904972207,0.4680705450936008
73,1.4647278738683798,-0.3701577229950468
74,0.8106954271597724,-0.499757227091372
75,1.0306574072610295,0.18701555707056025
76,1.00838113238583,-0.4816351969030216
77,1.5857185198644022,-0.27121218590301444
78,-0.002061849840779154,0.4616181568864006
79,0.3150918058011053,-0.2469223677553018
80,-0.9268615314771014,0.344029579201367
81,-1.0436427568182107,0.40631560839865855
82,0.3745617326336002,0.8594186496559522
83,0.8930619343470017,0.37365679997309675
84,-0.23965525472523516,0.9382654153731242
85,-0.23448050321348757,1.065857754618728
86,0.9327857882446595,0.012645641335090198
87,0.1137500042920191,0.3022329060184468
88,0.0583208127896127,0.4850649010587293
89,0.7866374242208356,-0.45632144807482194
90,1.4491054313776708,-0.3503318304265895
91,-0.9880887852363577,0.2615995304544451
92,0.8755201041393104,0.3379128454987362
93,0.3719525297334982,0.9182659940045894
94,0.0029004306724008462,0.4921676708361671
95,0.7698830094248896,-0.5195436032451103
96,1.8955745914642763,0.15402208023372363
97,1.3007107067701775,-0.443395547315923
98,0.29833008334236044,0.8641718109486486
99,0.5897156810007916,0.7994370286802854
100,0.0489507207576264,0.3654723668016569
101,0.2643188888418099,0.9552550173445867
102,0.00765961741520011,0.5299348956198692
103,0.07810553427322538,0.347046624153803
104,-1.0580121459884353,0.04145833619192755
105,0.5457758250640733,0.784386178802884
106,0.45537703033816107,-0.41044800059442205
107,0.998275015748882,0.18751348338716992
108,1.7712692470185625,-0.11389330212973141
109,0.5828562193511062,-0.44408691280106277
110,1.3081226736133118,-0.5597457778619124
111,2.0425599083088355,0.32321163276343656
112,0.8227833395813844,-0.5294058223159516
113,1.9516335590197074,0.05854324543226798
114,1.9848155336913107,0.40914934913380446
115,-0.4107557803750684,0.9034674944043921
116,-1.0153140640165321,0.20287509464436237
117,1.657727770806049,-0.34268973155241095
118,0.04347145476300242,0.1174006205731481
119,1.2367857985634514,-0.5869819848624043
120,0.9395755312638544,0.33345376503400714
121,0.11592201863896942,0.07710131492317877
122,0.2433422471157669,-0.13089633638899167
123,-0.757879297751089,0.6572061257143602
124,0.7951371407800997,0.6957728501031429
125,-0.07061595231820453,0.9786971495034882
126,0.13180977514483705,0.12200011153031887
127,0.3789793240962443,-0.28539654759638555
128,0.07825901965836238,0.16093718403382629
129,0.9530395993000456,0.22808099473726806
130,0.6035155796141599,-0.45190914225860274
131,1.5879702369779125,-0.3746080572142616
132,0.6549433868650157,-0.3899894428974893
133,-0.1089488605469215,1.0405461943082253
134,-0.01563402430195575,0.9461211176173123
135,1.491146871423631,-0.34575118842434666
136,0.593411633570348,-0.3890570317641692
137,-0.7084428640436693,0.6995916368953075
138,0.9294899778386637,0.4183527143017585
139,1.001248926874546,0.11147472305420217
140,0.17817056777001072,1.0060893361891363
141,-0.6992905127022361,0.6624044957872547
142,-0.07745843314004093,0.9869168848739942
143,-0.5737818076175614,0.7446540778321784
144,1.9420558406941804,0.17358680874317658
145,0.7243128291088694,0.7562868952411202
146,0.7818372673742184,0.5303904010582692
147,0.20315744789305099,-0.1250212983025039
148,0.5875253754446352,0.8561726698675933
149,0.9243502071075791,-0.38828667670187195
150,0.8139373778793836,0.589965271444676
151,1.8717900911396053,0.12328821983026444
152,2.0535253120262245,0.4557393678369934
153,2.0334160206442333,0.4653212061916275
154,0.9517520104580098,0.3156187859336968
155,0.6659977327670443,-0.39552832790828424
156,0.39361108714591714,-0.33233852680634324
157,-1.0495112018433819,0.16751210917440723
158,2.013862572018003,0.3511739168468825
159,1.9048820287555412,-0.053809530520721294
160,1.0208741680652524,0.2520124153292496
161,2.0002622187147736,0.3334669437738292
162,0.6872186987081823,0.8271417394881662
163,-0.8080400572075945,0.6483369480555164
164,1.708619017285942,-0.3025840623000702
165,-0.5627455555677988,0.7745462161623288
166,0.23168349329898508,0.04527742098653657
167,-0.8197864211038292,0.5430731590383411
168,0.6851189039892606,-0.3962145730020162
169,1.9471211531607138,0.5336119717220903
170,1.2016618847323306,-0.5462390612516361
171,-0.048332727861171196,1.0214235171943524
172,0.29460076140809277,0.9633627124330915
173,1.6112263844877208,-0.20833063329661933
174,-0.5231565159957289,0.8740207756490177
175,1.3732137902037316,-0.42932557334148314
176,0.1435019042432866,0.1095113692233377
177,1.0299940452926188,0.1725158525013017
178,1.593205389824646,-0.2526632068149808
179,0.05600555800369262,0.12112069345018901
180,-0.9527089294601967,0.18002298806220718
181,0.46093577996264173,-0.27301649149307444
182,-0.10766770876916314,0.9889887232004857
183,-0.08334307750073566,0.9392151995328841
184,0.8534539309017055,0.5753436459904329
185,-0.29928072919452353,0.9158040478998956
186,1.6721160290453942,-0.227764233457421
187,0.758298960760347,-0.546844881548228
188,1.2863779345324002,-0.4657619366657157
189,-0.8536597637761196,0.4449156941334343
